nodeId:ID,location,centroid,lng,lat,:LABEL
南京_丁家庄南地铁站_10,"[[118.8436835, 32.1096993], [118.851656, 32.107088], [118.8591295, 32.1057337], [118.8613814, 32.1073798], [118.8626066, 32.1118981], [118.854253, 32.1196598], [118.851207, 32.1197017], [118.8458593, 32.1189016], [118.8457275, 32.1188287], [118.8436976, 32.1098156], [118.8436835, 32.1096993]]","(118.85292300155369, 32.112643179528035)",118.85292300155369,32.112643179528035,staion_isochrone
南京_丁家庄南地铁站_5,"[[118.8478853, 32.1107589], [118.851656, 32.107088], [118.8578968, 32.1099709], [118.8601842, 32.1111537], [118.8582335, 32.1145853], [118.8576533, 32.1153285], [118.8559391, 32.116506], [118.8539570430963, 32.116028401894354], [118.8485488, 32.1162061], [118.848417, 32.1161248], [118.8478853, 32.1107589]]","(118.85337713449019, 32.11227358589618)",118.85337713449019,32.11227358589618,staion_isochrone
南京_丁家庄地铁站_10,"[[118.838637, 32.1177681], [118.8387224, 32.1150805], [118.8396332, 32.1077486], [118.8412051, 32.1074355], [118.851656, 32.107088], [118.8549056, 32.1097182], [118.8550214, 32.1125892], [118.8550983, 32.1158989], [118.8550345, 32.115993], [118.8527865, 32.1187855], [118.850716, 32.1214652], [118.850627, 32.1215774], [118.8452429, 32.1229462], [118.8403188, 32.1238575], [118.838637, 32.1177681]]","(118.84640141122497, 32.11476632023966)",118.84640141122497,32.11476632023966,staion_isochrone
南京_丁家庄地铁站_5,"[[118.8415829, 32.1126079], [118.8436835, 32.1096993], [118.8497459, 32.1090346], [118.8514605, 32.1130832], [118.8514258, 32.1132435], [118.84951958488766, 32.115206431140706], [118.8492876, 32.1185621], [118.844482, 32.1203338], [118.8407435, 32.1212445], [118.8406092, 32.1211834], [118.8400405, 32.1208598], [118.838637, 32.1177681], [118.8387224, 32.1150805], [118.8415829, 32.1126079]]","(118.84489877356502, 32.11508726942095)",118.84489877356502,32.11508726942095,staion_isochrone
南京_万寿地铁站_10,"[[118.8257434, 32.1143751], [118.8291786, 32.1138189], [118.8344657, 32.1175317], [118.8383182, 32.1220131], [118.8371861, 32.1257135], [118.8301222, 32.1311539], [118.8299735, 32.131093], [118.8191959, 32.124601], [118.8169382, 32.1190773], [118.8169562, 32.1189348], [118.8171628, 32.1178622], [118.8175799, 32.1174147], [118.8217275, 32.1157955], [118.8257434, 32.1143751]]","(118.82780048031493, 32.12190714983279)",118.82780048031493,32.12190714983279,staion_isochrone
南京_万寿地铁站_5,"[[118.8255689, 32.1163822], [118.8276487, 32.1158249], [118.8292222, 32.1161532], [118.8382403, 32.1221651], [118.83625219157486, 32.12314236375684], [118.8369098, 32.1240328], [118.8295137, 32.1264547], [118.826476, 32.1263701], [118.8231816, 32.1226033], [118.8203865, 32.1190281], [118.8203914, 32.1184449], [118.8255689, 32.1163822]]","(118.82884117360916, 32.12125673887232)",118.82884117360916,32.12125673887232,staion_isochrone
南京_三山街地铁站_10,"[[118.7655236, 32.0199663], [118.7692362, 32.0159271], [118.7719345, 32.0133296], [118.776941, 32.0137683], [118.7780184, 32.01394], [118.7787365, 32.0141207], [118.7795981, 32.0143954], [118.7806473, 32.0150438], [118.7834503, 32.0174537], [118.7879854, 32.0225326], [118.7878599, 32.0255516], [118.7878142, 32.0257172], [118.7869153, 32.0276296], [118.7851643, 32.0293517], [118.7832527, 32.0329147], [118.7803, 32.0355473], [118.7793743, 32.0356521], [118.7780041, 32.0356889], [118.7663715, 32.031867], [118.7661436, 32.0314184], [118.76596299315783, 32.026054287131785], [118.7652752, 32.023541], [118.7648369, 32.0210559], [118.7655236, 32.0199663]]","(118.77606777930211, 32.0244906199345)",118.77606777930211,32.0244906199345,staion_isochrone
南京_三山街地铁站_5,"[[118.7695067, 32.0199035], [118.7725757, 32.0166243], [118.7729021, 32.0164821], [118.7765453, 32.016568], [118.777096, 32.0166009], [118.7780303, 32.0171045], [118.78010007771042, 32.01874725226009], [118.7833994, 32.0203576], [118.7838974, 32.021862], [118.7841989, 32.0233444], [118.7839756, 32.0246644], [118.7838493, 32.0252299], [118.78246426290232, 32.0267256769753], [118.7822687, 32.0285523], [118.781029, 32.0305851], [118.7788861, 32.032764], [118.7747528, 32.0315074], [118.7727189, 32.0306568], [118.769876, 32.0288531], [118.76987305697429, 32.02838914914929], [118.7688907, 32.0280071], [118.7682752, 32.0235741], [118.7695067, 32.0199035]]","(118.77608518504948, 32.02428730251783)",118.77608518504948,32.02428730251783,staion_isochrone
南京_上元门地铁站_10,"[[118.7544101, 32.110723], [118.7602669, 32.1091964], [118.76529120293905, 32.110018699199], [118.7684622, 32.1100685], [118.7731022, 32.1119681], [118.7733891, 32.1121154], [118.7736958, 32.1131855], [118.773611, 32.117224], [118.7734581, 32.1232263], [118.7623625, 32.1205282], [118.7546432, 32.1130403], [118.753788, 32.1120671], [118.7544101, 32.110723]]","(118.76535402650362, 32.11538304293188)",118.76535402650362,32.11538304293188,staion_isochrone
南京_上元门地铁站_5,"[[118.7599003, 32.1148579], [118.7716125, 32.1129441], [118.7719848, 32.1132259], [118.7720776, 32.1136538], [118.7702052, 32.1198234], [118.7623625, 32.1205282], [118.75813, 32.1160209], [118.7599003, 32.1148579]]","(118.76570719886392, 32.11680241815593)",118.76570719886392,32.11680241815593,staion_isochrone
南京_上海路地铁站_10,"[[118.767544, 32.0341978], [118.7696796, 32.0344034], [118.774835, 32.0363241], [118.7772579, 32.0372508], [118.7806789, 32.0397393], [118.7823876, 32.0411106], [118.7841616, 32.0434022], [118.7842032, 32.0434933], [118.7830931, 32.0450039], [118.7788327, 32.050518], [118.7785911, 32.0508061], [118.7765042, 32.0521761], [118.7758349, 32.0525046], [118.7749227, 32.0529487], [118.7732076, 32.053748], [118.7720734, 32.0538432], [118.7689709, 32.0530657], [118.7584751, 32.0464601], [118.758435, 32.0431681], [118.7588364, 32.0414622], [118.767544, 32.0341978]]","(118.77088952311574, 32.04403136574243)",118.77088952311574,32.04403136574243,staion_isochrone
南京_上海路地铁站_5,"[[118.7630626, 32.0428363], [118.769394, 32.0385598], [118.7730305, 32.0387597], [118.7745466, 32.0395654], [118.778285, 32.042017], [118.7793057, 32.0429626], [118.7797233, 32.0435646], [118.7797349, 32.0436762], [118.7792925, 32.0452444], [118.778844, 32.046075], [118.7766633, 32.048915], [118.7757564, 32.0496665], [118.7753261, 32.0500208], [118.7726202, 32.0506033], [118.7723052, 32.0505691], [118.7674555, 32.048771], [118.76272804500289, 32.045347005973035], [118.76133, 32.0445847], [118.7630626, 32.0428363]]","(118.77129206620207, 32.04448846874252)",118.77129206620207,32.04448846874252,staion_isochrone
南京_下马坊地铁站_10,"[[118.8512806, 32.0436388], [118.85041605328588, 32.04387090224163], [118.8451442, 32.0496849], [118.8448768, 32.0499076], [118.8439551, 32.0503103], [118.8401359, 32.0488226], [118.8367873, 32.046758], [118.83467396175958, 32.045234598014375], [118.833045, 32.044548], [118.8314858, 32.0438869], [118.8296463, 32.042187], [118.8296571, 32.0420624], [118.8357639, 32.033628], [118.8376635, 32.0315587], [118.8381097, 32.0312285], [118.84283477205504, 32.030413797624746], [118.8455963, 32.0290005], [118.8459982, 32.0290133], [118.8502282, 32.0311241], [118.8566361, 32.0379843], [118.85340209878069, 32.04095524848855], [118.8512806, 32.0436388]]","(118.84313466264831, 32.03931619287483)",118.84313466264831,32.03931619287483,staion_isochrone
南京_下马坊地铁站_5,"[[118.841015, 32.0335984], [118.8421887, 32.0335462], [118.8454268, 32.0327101], [118.8457581, 32.0327271], [118.8478777, 32.0335899], [118.8489692, 32.0343633], [118.8526238, 32.0370814], [118.8525325, 32.0374311], [118.8525028, 32.0375378], [118.8523396, 32.0377656], [118.843556, 32.0457126], [118.8428107, 32.0461767], [118.839659, 32.0451514], [118.8360867, 32.0418628], [118.835124, 32.0411027], [118.8374788, 32.036971], [118.8380479, 32.0361489], [118.8399776, 32.0337998], [118.841015, 32.0335984]]","(118.84344766749584, 32.0390057084713)",118.84344766749584,32.0390057084713,staion_isochrone
南京_东大九龙湖校区地铁站_10,"[[118.813333, 31.8960132], [118.8135502, 31.8956779], [118.8154273, 31.8931151], [118.8198425, 31.889836], [118.8215097, 31.8886539], [118.8237439, 31.8871509], [118.825116, 31.886762], [118.8359551, 31.8972448], [118.8359425, 31.8976733], [118.8358122, 31.90036], [118.8316064, 31.9032393], [118.8280593, 31.9075888], [118.8248858, 31.9103261], [118.8222228, 31.9072056], [118.81795753807192, 31.90244779558103], [118.8166906, 31.9015776], [118.8145303, 31.8984689], [118.813333, 31.8960132]]","(118.82471112479695, 31.897943582150177)",118.82471112479695,31.897943582150177,staion_isochrone
南京_东大九龙湖校区地铁站_5,"[[118.8217852, 31.8920609], [118.823289, 31.8910288], [118.823574, 31.8910375], [118.8250039, 31.8913821], [118.8312281, 31.8969403], [118.8315289, 31.9000712], [118.8282185, 31.9030319], [118.8252418, 31.9049358], [118.8250405, 31.904924], [118.8231852, 31.9047919], [118.82039875093527, 31.90043997383842], [118.8201375, 31.9001876], [118.8199275, 31.8999761], [118.8182253, 31.8981879], [118.8178956, 31.8963163], [118.8183351, 31.8948966], [118.8186827, 31.8944769], [118.8217852, 31.8920609]]","(118.82466787801498, 31.897956218730457)",118.82466787801498,31.897956218730457,staion_isochrone
南京_东大成贤学院地铁站_10,"[[118.6909662, 32.1594265], [118.691753, 32.1584256], [118.6996365, 32.1509921], [118.701739, 32.1490311], [118.7070153, 32.1484777], [118.7123973, 32.1526236], [118.7156175, 32.1553773], [118.71347072978666, 32.15830173941479], [118.7096857, 32.164863], [118.7079647, 32.166703], [118.7048721, 32.1698185], [118.7047919, 32.1698209], [118.6999339, 32.1677564], [118.695604, 32.1655835], [118.6929956, 32.1634159], [118.6909736, 32.1596587], [118.6909662, 32.1594265]]","(118.70332944367652, 32.15875484191162)",118.70332944367652,32.15875484191162,staion_isochrone
南京_东大成贤学院地铁站_5,"[[118.6964217, 32.1567849], [118.6989516, 32.154444], [118.7021395, 32.1520437], [118.7057276, 32.1526468], [118.7108784, 32.1562422], [118.7086046320641, 32.159247334643254], [118.7084527, 32.1613304], [118.7043269, 32.1661958], [118.7042242, 32.1662089], [118.7018573, 32.1652957], [118.6988765, 32.162015], [118.6964217, 32.1567849]]","(118.70345917248174, 32.1585329034304)",118.70345917248174,32.1585329034304,staion_isochrone
南京_东山地铁站_10,"[[118.8290926, 31.9501385], [118.8405896, 31.9447974], [118.8470779, 31.9488927], [118.8502461, 31.9561412], [118.8489875, 31.9587606], [118.846507, 31.9625697], [118.84141416567084, 31.963947721150095], [118.8396207, 31.9651761], [118.8373478, 31.965048], [118.8304508, 31.9622223], [118.8286843, 31.9607845], [118.8267664, 31.9528533], [118.8290926, 31.9501385]]","(118.83856427779119, 31.955398352259955)",118.83856427779119,31.955398352259955,staion_isochrone
南京_东山地铁站_5,"[[118.8466, 31.9580275], [118.8465396, 31.9581709], [118.8375811, 31.9621265], [118.8340636, 31.9615635], [118.8305774, 31.9534359], [118.8301348, 31.9527018], [118.8403698, 31.9495375], [118.8441673, 31.9521615], [118.8470212, 31.9568074], [118.8466, 31.9580275]]","(118.8385539733684, 31.955820998361087)",118.8385539733684,31.955820998361087,staion_isochrone
南京_东山香樟园地铁站_10,"[[118.834915, 31.970666], [118.8333847, 31.9663521], [118.8334265, 31.9661011], [118.8387567, 31.9694844], [118.8414786, 31.9737843], [118.8442692, 31.9753728], [118.8440973, 31.9789419], [118.843604, 31.979252], [118.8369998, 31.9819524], [118.834915, 31.970666]]","(118.83880547073618, 31.974949680318463)",118.83880547073618,31.974949680318463,staion_isochrone
南京_东山香樟园地铁站_5,"[[118.840232, 31.9751844], [118.8394544, 31.9790345], [118.834915, 31.970666], [118.8402266, 31.9730832], [118.840232, 31.9751844]]","(118.83828214146934, 31.974332170431026)",118.83828214146934,31.974332170431026,staion_isochrone
南京_东流地铁站_10,"[[118.9531192, 32.0864806], [118.9494092, 32.0821832], [118.9575349, 32.0695357], [118.960028, 32.0790383], [118.9610861, 32.0837964], [118.9592381, 32.0864099], [118.9549748, 32.0864758], [118.9531192, 32.0864806]]","(118.95587513787682, 32.08012334937505)",118.95587513787682,32.08012334937505,staion_isochrone
南京_东流地铁站_5,"[[118.957437, 32.0798497], [118.9587052, 32.0793247], [118.960028, 32.0790383], [118.9601326, 32.0795088], [118.9600307, 32.079652], [118.957285, 32.0830427], [118.955728, 32.0827217], [118.9544807, 32.0824452], [118.957437, 32.0798497]]","(118.95747010754724, 32.08114759290768)",118.95747010754724,32.08114759290768,staion_isochrone
南京_东郊小镇地铁站_10,"[[118.9352271, 32.0547618], [118.9515843, 32.0536997], [118.9531423, 32.0537392], [118.9539981, 32.053886], [118.9589542, 32.0555709], [118.9588183, 32.0558616], [118.9564271, 32.0577412], [118.9545401, 32.0589324], [118.9454996, 32.0632924], [118.9421057, 32.0639115], [118.9352271, 32.0547618]]","(118.94654149349213, 32.057796986375145)",118.94654149349213,32.057796986375145,staion_isochrone
南京_东郊小镇地铁站_5,"[[118.9435612, 32.0543969], [118.9515843, 32.0536997], [118.9531423, 32.0537392], [118.9539981, 32.053886], [118.9537339, 32.0552517], [118.9534649, 32.0559872], [118.9474797, 32.0609653], [118.9445603, 32.0615226], [118.9440059, 32.0608367], [118.9396276, 32.0553191], [118.9435612, 32.0543969]]","(118.94689205283409, 32.0569410163225)",118.94689205283409,32.0569410163225,staion_isochrone
南京_中华门地铁站_10,"[[118.7615169, 32.0061271], [118.7619825, 31.9996436], [118.76438965284113, 32.00002780218076], [118.7672061, 31.9996661], [118.7682325, 31.9995989], [118.7697425, 31.9996305], [118.770476, 31.9999144], [118.77332479527581, 32.00373742215664], [118.7749376, 32.004781], [118.7767146, 32.0062119], [118.7766457, 32.0077392], [118.77639624953454, 32.00929994069773], [118.7772342, 32.012497], [118.7775462, 32.0150253], [118.777096, 32.0166009], [118.7762599, 32.0185772], [118.7753273, 32.0198399], [118.7749994, 32.0202334], [118.7733479, 32.0205499], [118.7720128, 32.0190746], [118.76811300820972, 32.01426390685271], [118.7646556, 32.011304], [118.762164, 32.0075308], [118.7615169, 32.0061271]]","(118.76997098467574, 32.008821260491295)",118.76997098467574,32.008821260491295,staion_isochrone
南京_中华门地铁站_5,"[[118.7642197, 32.0033955], [118.7645013, 32.0033291], [118.771075, 32.0031547], [118.77156278285612, 32.006612789549095], [118.7722673, 32.0069404], [118.77232510378192, 32.01201719028503], [118.7729832, 32.0166827], [118.7725757, 32.0166243], [118.7661311, 32.0067329], [118.7642197, 32.0033955]]","(118.76948385621792, 32.00799383258951)",118.76948385621792,32.00799383258951,staion_isochrone
南京_中国药科大学地铁站_10,"[[118.9019299, 31.8954006], [118.9188434, 31.8927676], [118.9189571, 31.8928206], [118.9170706, 31.9058563], [118.9159118, 31.907767], [118.9156924, 31.9079328], [118.9120379, 31.9093234], [118.9096349, 31.9097745], [118.9057226, 31.9090383], [118.9003395, 31.9061051], [118.8984226, 31.9019426], [118.898068, 31.9007987], [118.8991117, 31.8983513], [118.9005298, 31.8961097], [118.9019299, 31.8954006]]","(118.90904141685543, 31.901222537849975)",118.90904141685543,31.901222537849975,staion_isochrone
南京_中国药科大学地铁站_5,"[[118.9052578, 31.8987895], [118.9150392, 31.8964467], [118.9151524, 31.8965557], [118.9157914, 31.8973899], [118.9151604, 31.9015067], [118.914291, 31.9035183], [118.9131948, 31.9059597], [118.9122116, 31.9061568], [118.9103428, 31.9063646], [118.9089936, 31.9064078], [118.9081849, 31.9063498], [118.9047385, 31.9037283], [118.9023738, 31.9016034], [118.9030332, 31.9009152], [118.9052578, 31.8987895]]","(118.90987906622314, 31.901531516782207)",118.90987906622314,31.901531516782207,staion_isochrone
南京_中山湖地铁站_10,"[[119.0306539, 31.6501098], [119.0304953, 31.644167], [119.0402454, 31.6391019], [119.0438814, 31.6391172], [119.0535055, 31.6476017], [119.053491, 31.6478071], [119.04793049380464, 31.65178580976333], [119.0426752, 31.657831], [119.0359995, 31.6577929], [119.0315051, 31.6535978], [119.0306633, 31.6501869], [119.0306539, 31.6501098]]","(119.04046713173464, 31.648427394658636)",119.04046713173464,31.648427394658636,staion_isochrone
南京_中山湖地铁站_5,"[[119.0425566, 31.6446731], [119.0486174, 31.6467094], [119.0462258227124, 31.648507100500517], [119.04622582271239, 31.648507100500527], [119.0430948, 31.653463], [119.0357175, 31.6536235], [119.0355354, 31.6496352], [119.0359082, 31.6443152], [119.040034, 31.6444596], [119.0425566, 31.6446731]]","(119.04062382773272, 31.648826944906872)",119.04062382773272,31.648826944906872,staion_isochrone
南京_中胜地铁站_10,"[[118.7176999, 31.9933162], [118.7176452, 31.9894148], [118.7177384, 31.9856313], [118.7197356, 31.98123], [118.7198303, 31.9811558], [118.7260073, 31.9814548], [118.7314233, 31.9811563], [118.7389623, 31.9830488], [118.739258, 31.9875605], [118.739077, 31.989981], [118.7381244, 31.9941947], [118.7362332, 31.9970103], [118.7355113, 31.9982992], [118.735331, 31.9983956], [118.7320128, 31.9985009], [118.7288768, 31.9984889], [118.7198341, 31.9971404], [118.7186631, 31.9969484], [118.7184822, 31.9967493], [118.7183761, 31.996517], [118.71867825563795, 31.994504101409852], [118.7176999, 31.9933162]]","(118.72829403151421, 31.98964283086465)",118.72829403151421,31.98964283086465,staion_isochrone
南京_中胜地铁站_5,"[[118.7218428, 31.990633], [118.7237118, 31.9855153], [118.7237975, 31.9853808], [118.7258996, 31.9839917], [118.7348203, 31.9842071], [118.7360982, 31.9857803], [118.7344791, 31.9938039], [118.7336332, 31.9946654], [118.7332444, 31.9949102], [118.7259605, 31.9952052], [118.7222038, 31.9943148], [118.7220586, 31.9941389], [118.7218428, 31.990633]]","(118.72893389610674, 31.989605187367896)",118.72893389610674,31.989605187367896,staion_isochrone
南京_临江·青奥体育公园地铁站_10,"[[118.669178, 32.0531204], [118.6705715, 32.0543862], [118.6719308, 32.0554313], [118.6718871, 32.0579579], [118.6702162, 32.0662327], [118.6695821, 32.0676543], [118.6587815, 32.0679104], [118.6541658, 32.0667706], [118.6511301, 32.0646251], [118.6503186, 32.0575698], [118.65261431483307, 32.055383884261616], [118.655552, 32.0501476], [118.65867863472782, 32.050689869937855], [118.6595221, 32.0503048], [118.6669352, 32.0523326], [118.669178, 32.0531204]]","(118.66125436828823, 32.059564952231135)",118.66125436828823,32.059564952231135,staion_isochrone
南京_临江·青奥体育公园地铁站_5,"[[118.6615155, 32.0533971], [118.6650929, 32.0576958], [118.6659631, 32.0646302], [118.6656967, 32.064962], [118.6570873, 32.0655785], [118.6566799, 32.0655273], [118.6536038, 32.063927], [118.652518, 32.0636859], [118.6530778, 32.061382], [118.6586924, 32.0548487], [118.659966, 32.0529392], [118.6615155, 32.0533971]]","(118.65991300127675, 32.06044588497946)",118.65991300127675,32.06044588497946,staion_isochrone
南京_九华山地铁站_10,"[[118.7926831, 32.0542489], [118.7994382, 32.0519096], [118.8019305, 32.0522193], [118.8058551, 32.0551439], [118.8108935, 32.0604079], [118.8109662, 32.0627772], [118.8043219, 32.0644482], [118.8032802, 32.0646054], [118.8014251, 32.0646457], [118.79792165031198, 32.06395119059284], [118.7964916, 32.0637766], [118.7900427, 32.0623893], [118.7885096, 32.0596855], [118.7884962, 32.0594674], [118.7891527, 32.057303], [118.789542, 32.0567585], [118.7899957, 32.0562134], [118.7903434, 32.0558128], [118.7918443, 32.0547696], [118.7926831, 32.0542489]]","(118.79954826471932, 32.05885550157918)",118.79954826471932,32.05885550157918,staion_isochrone
南京_九华山地铁站_5,"[[118.8021791, 32.0535103], [118.802555, 32.0534548], [118.8061034, 32.0560593], [118.8078823, 32.0594099], [118.8081689, 32.0608309], [118.8077682, 32.0612729], [118.8050739, 32.0627143], [118.8037094, 32.062987], [118.79704188216947, 32.06111075745214], [118.7913018, 32.0599576], [118.7913881, 32.0593764], [118.792361, 32.0583639], [118.7969505, 32.0552385], [118.8021791, 32.0535103]]","(118.80073509425146, 32.05849907191208)",118.80073509425146,32.05849907191208,staion_isochrone
